Counts	Number
27232	0.4024884807348807
27233	0.40271925867267955
27234	0.40294864956009036
27235	0.4031766191456971
27236	0.40340313358176105
27237	0.4036281591955707
27238	0.4038516625439455
27239	0.4040736106539299
27240	0.40429397070114964
27241	0.40451271001526834
27242	0.40472979660457387
27243	0.4049451984559918
27244	0.405158883964943
27245	0.40537082194141466
27246	0.405580981427651
27247	0.4057893317978186
27248	0.40599584276447825
27249	0.40620048443067985
27250	0.4064032272017281
27251	0.406604041885025
27252	0.4068028996476266
27253	0.4069997718805231
27254	0.40719463062888334
27255	0.40738744793483533
27256	0.4075781965997263
27257	0.40776684962117815
27258	0.4079533802442784
27259	0.40813776248877964
27260	0.4083199704885847
27261	0.408499978781462
27262	0.40867776236043113
27263	0.4088532967734846
27264	0.40902655774713986
27265	0.40919752161841516
27266	0.4093661650053373
27267	0.4095324650968396
27268	0.4096963993702818
27269	0.4098579458332427
27270	0.41001708288404454
27271	0.41017378941012694
27272	0.41032804469596884
27273	0.41047982847430886
27274	0.4106291210710637
27275	0.4107759028844299
27276	0.4109201552460688
27277	0.41106185966011577
27278	0.4112009981872764
27279	0.4113375532566597
27280	0.4114715078587615
27281	0.41160284545216996
27282	0.41173154991749894
27283	0.4118576055597272
27284	0.4119809973491377
27285	0.4121017105395916
27286	0.41221973090989267
27287	0.4123350447172648
27288	0.412447638746435
27289	0.4125575003114611
27290	0.4126646169683329
27291	0.41276897709196375
27292	0.4128705692052143
27293	0.4129693825558272
27294	0.41306540682872234
27295	0.4131586321469214
27296	0.41324904907142834
27297	0.4133366487464299
27298	0.41342142280292044
27299	0.4135033633589462
27300	0.41358246292343415
27301	0.41365871449235386
27302	0.413732111740859
27303	0.41380264873459693
27304	0.413870319832792
27305	0.4139351201688391
27306	0.41399704516894725
27307	0.41405609083988976
27308	0.4141122536720017
27309	0.4141655304938815
27310	0.41421591880861947
27311	0.4142634165031751
27312	0.41430802204097433
27313	0.4143497342186153
27314	0.41438855226152443
27315	0.4144244761598801
27316	0.41445750613645976
27317	0.4144876429347766
27318	0.41451488772043604
27319	0.4145392423692241
27320	0.41456070888614827
27321	0.4145792899822142
27322	0.41459498873479117
27323	0.4146078086822767
27324	0.41461775382151606
27325	0.4146248287021025
27326	0.4146290380861216
27327	0.41463038752545706
27328	0.41462888277942633
27329	0.414624530101677
27330	0.4146173361901599
27331	0.41460730818360525
27332	0.4145944537555023
27333	0.4145787808699644
27334	0.4145602980199383
27335	0.41453901403135857
27336	0.414514938301584
27337	0.4144880805543875
27338	0.4144584509335698
27339	0.4144260599517638
27340	0.41439091872791667
27341	0.41435303854997724
27342	0.41431243125731265
27343	0.41426910904402253
27344	0.41422308455276646
27345	0.41417437077353064
27346	0.4141229811371438
27347	0.4140689293668624
27348	0.41401222971552964
27349	0.41395289662435075
27350	0.4138909450567232
27351	0.41382639039759755
27352	0.41375924830507677
27353	0.4136895346586135
27354	0.41361726608445426
27355	0.41354245913272375
27356	0.4134651309963011
27357	0.41338529921703926
27358	0.41330298153754447
27359	0.4132181960415505
27360	0.413130961293595
27361	0.41304129609431456
27362	0.41294921952450936
27363	0.4128547510847236
27364	0.41275791059472916
27365	0.41265871814121124
27366	0.41255719416921655
27367	0.41245335923803755
27368	0.412347234544046
27369	0.4122388413407474
27370	0.41212820122217986
27371	0.4120153360697917
27372	0.4119002680485056
27373	0.4117830196979554
27374	0.4116636136873245
27375	0.41154207300340956
27376	0.41141842094508774
27377	0.41129268102367267
27378	0.41116487705304217
27379	0.4110350330018766
27380	0.4109031731325241
27381	0.41076932204356487
27382	0.41063350447410657
27383	0.4104957452510405
27384	0.41035606980987405
27385	0.4102145034259166
27386	0.4100710718295119
27387	0.4099258008197492
27388	0.4097787164984431
27389	0.4096298451695948
27390	0.4094792131906826
27391	0.40932684725553015
27392	0.40917277424473514
27393	0.4090170212217828
27394	0.40885961537985555
27395	0.4087005839899253
27396	0.40853995468108245
27397	0.4083777551499516
27398	0.4082140132514709
27399	0.40804875708818994
27400	0.4078820146733555
27401	0.4077138144008858
27402	0.40754418470819215
27403	0.4073731542127488
27404	0.4072007516134582
27405	0.4070270056847429
27406	0.4068519454625325
27407	0.40667559995306096
27408	0.40649799831916955
27409	0.40631916987478917
27410	0.40613914398472933
27411	0.4059579501082166
27412	0.4057756178403223
27413	0.405592176813089
27414	0.4054076566902528
27415	0.40522208730436055
27416	0.4050354985574356
27417	0.4048479203212307
27418	0.4046593826215465
27419	0.40446991549207145
27420	0.40427954896911095
27421	0.4040883133224966
27422	0.40389623862623225
27423	0.40370335513200833
27424	0.40350969302719314
27425	0.4033152827134707
27426	0.40312015428436154
27427	0.40292433822551665
27428	0.40272786475231215
27429	0.4025307642747541
27430	0.4023330670171579
27431	0.4021348033885762
27432	0.4019360037439306
27433	0.4017366982387786
27434	0.4015369172928768
27435	0.4013366911172209
27436	0.4011360499905519
27437	0.4009350239743052
27438	0.40073364346799734
27439	0.400531938504681
27440	0.4003299391198008
27441	0.40012767548649714
27442	0.3999251774447276
27443	0.3997224750100168
27444	0.3995195980417396
27445	0.3993165763330654
27446	0.3991134396058222
27447	0.39891021755252637
27448	0.39870693969301835
27449	0.39850363555565854
27450	0.39830033457992015
27451	0.3980970659734424
27452	0.39789385898560176
27453	0.39769074281087374
27454	0.3974877463520356
27455	0.39728489849536247
27456	0.39708222810516247
27457	0.39687976374254064
27458	0.39667753403147404
27459	0.3964755673765432
27460	0.3962738920062166
27461	0.396072536106464
27462	0.39587152767869926
27463	0.3956708945821643
27464	0.39547066457523944
27465	0.3952708651743678
27466	0.3950715237877212
27467	0.39487266775755236
27468	0.3946743240804773
27469	0.39447651977112685
27470	0.39427928149163743
27471	0.3940826359143925
27472	0.39388660944351844
27473	0.39369122825722913
27474	0.3934965184873269
27475	0.3933025058949687
27476	0.39310921618791705
27477	0.3929166748796143
27478	0.39272490723998343
27479	0.39253393824647376
27480	0.3923437929004864
27481	0.3921544957673958
27482	0.3919660713382192
27483	0.39177854389007705
27484	0.39159193739104003
27485	0.39140627558894076
27486	0.3912215821902361
27487	0.3910378804921556
27488	0.390855193562355
27489	0.3906735443269667
27490	0.39049295543106655
27491	0.3903134492810843
27492	0.39013504808753624
27493	0.3899577737717347
27494	0.38978164791732806
27495	0.3896066920853149
27496	0.3894329273579569
27497	0.3892603747439243
27498	0.3890890548136905
27499	0.38891898805907255
27500	0.38875019457406496
27501	0.38858269418801444
27502	0.388416506644616
27503	0.3882516512826036
27504	0.38808814703325084
27505	0.3879260127813085
27506	0.38776526708984976
27507	0.3876059281092849
27508	0.38744801384532285
27509	0.3872915419770387
27510	0.38713652999016296
27511	0.38698299490416316
27512	0.38683095358703246
27513	0.3866804225272314
27514	0.3865314180128193
27515	0.3863839559942539
27516	0.386238052173274
27517	0.3860937218209886
27518	0.3859509800466536
27519	0.3858098416609866
27520	0.38567032113042893
27521	0.3855324325750162
27522	0.3853961899027537
27523	0.385261606583392
27524	0.3851286960514306
27525	0.384997471121435
27526	0.38486794448122186
27527	0.3847401284659338
27528	0.3846140351019807
27529	0.38448967615186463
27530	0.3843670629776926
27531	0.38424620663141434
27532	0.38412711803200383
27533	0.38400980756315733
27534	0.38389428542955956
27535	0.38378056147861345
27536	0.3836686452436083
27537	0.38355854589983523
27538	0.383450272397393
27539	0.3833438333718476
27540	0.3832392370550868
27541	0.3831364913193255
27542	0.38303560403446424
27543	0.3829365823537424
27544	0.38283943338347837
27545	0.3827441637813382
27546	0.3826507799349938
27547	0.3825592880069112
27548	0.38246969366728756
27549	0.3823820023613693
27550	0.3822962193104361
27551	0.3822123492004023
27552	0.382130396671127
27553	0.3820503658731348
27554	0.3819722606902043
27555	0.381896084695512
27556	0.3818218411965288
27557	0.3817495330142921
27558	0.381679162972558
27559	0.3816107333209925
27560	0.38154424609215454
27561	0.3814797030128452
27562	0.38141710555005337
27563	0.3813564547789541
27564	0.3812977515613195
27565	0.3812409963693153
27566	0.38118618946457816
27567	0.38113333072141214
27568	0.3810824198063318
27569	0.38103345609034517
27570	0.38098643847300184
27571	0.3809413657832893
27572	0.380898236514866
27573	0.3808570486951976
27574	0.380817800329671
27575	0.38078048896105815
27576	0.3807451118922262
27577	0.38071166609934404
27578	0.38068014841122194
27579	0.38065055524558816
27580	0.38062288269911876
27581	0.38059712690399444
27582	0.3805732833215511
27583	0.3805513473637463
27584	0.38053131408653845
27585	0.3805131784562255
27586	0.38049693490993974
27587	0.3804825778443586
27588	0.38047010126439756
27589	0.3804594989176388
27590	0.3804507644745768
27591	0.38044389113177013
27592	0.3804388718805411
27593	0.3804356995979261
27594	0.38043436682725496
27595	0.3804348657816656
27596	0.38043718861173625
27597	0.3804413270982026
27598	0.380447272875957
27599	0.380455017260082
27600	0.3804645513808015
27601	0.3804758661425937
27602	0.3804889522706866
27603	0.3805038001814343
27604	0.38052040011753363
27605	0.3805387421518468
27606	0.380558816100336
27607	0.38058061148206535
27608	0.38060411778735026
27609	0.38062932412581985
27610	0.38065621958464885
27611	0.380684792965824
27612	0.3807150328325152
27613	0.38074692760188145
27614	0.38078046550322503
27615	0.3808156345810082
27616	0.38085242274305425
27617	0.3808908176300442
27618	0.38093080675172036
27619	0.3809723774460536
27620	0.3810155168822689
27621	0.3810602121083646
27622	0.3811064498775046
27623	0.38115421691626117
27624	0.3812034997958773
27625	0.381254284802175
27626	0.3813065582488762
27627	0.3813603061713229
27628	0.3814155144618845
27629	0.38147216896274094
27630	0.38153025533580376
27631	0.38158975911036863
27632	0.3816506656868972
27633	0.3817129603396541
27634	0.38177662817627495
27635	0.3818416542744136
27636	0.3819080235513544
27637	0.38197572076751996
27638	0.38204473061917216
27639	0.3821150377859565
27640	0.3821866266229311
27641	0.38225948160901624
27642	0.38233358703848264
27643	0.38240892706956303
27644	0.382485485816108
27645	0.3825632473068624
27646	0.38264219553366646
27647	0.38272231427610337
27648	0.3828035874613347
27649	0.38288599863326417
27650	0.38296953157951064
27651	0.38305416984427676
27652	0.38313989691062056
27653	0.3832266963367538
27654	0.3833145514036457
27655	0.3834034456078355
27656	0.38349336221967345
27657	0.38358428446474424
27658	0.38367619557149657
27659	0.3837690787749653
27660	0.3838629171862027
27661	0.3839576939735301
27662	0.3840533921433717
27663	0.38414999490023916
27664	0.38424748515880003
27665	0.3843458459488683
27666	0.3844450603748913
27667	0.38454511143947506
27668	0.3846459820016861
27669	0.3847476551389831
27670	0.38485011383649315
27671	0.38495334107981954
27672	0.3850573197687237
27673	0.3851620329886887
27674	0.38526746379041443
27675	0.38537359501323665
27676	0.38548040982650944
27677	0.38558789123892556
27678	0.3856960223260289
27679	0.3858047862335892
27680	0.38591416595534406
27681	0.38602414474064856
27682	0.3861347058277585
27683	0.38624583231209253
27684	0.38635750759825477
27685	0.386469714818757
27686	0.38658243746595927
27687	0.3866956589458207
27688	0.38680936267013566
27689	0.3869235321043135
27690	0.3870381508604211
27691	0.387153202609825
27692	0.38726867095034445
27693	0.38738453963480185
27694	0.3875007924830755
27695	0.38761741342991557
27696	0.3877343863925672
27697	0.38785169545319376
27698	0.38796932463644784
27699	0.388087258136864
27700	0.3882054803221528
27701	0.388323975509543
27702	0.38844272814870845
27703	0.38856172268890515
27704	0.3886809438069155
27705	0.3888003762743885
27706	0.3889200048693079
27707	0.3890398144685399
27708	0.3891597901863198
27709	0.389279917104911
27710	0.38940018036651747
27711	0.38952056540317515
27712	0.38964105766599083
27713	0.38976164267298463
27714	0.3898823061019355
27715	0.390003033746935
27716	0.3901238115205694
27717	0.39024462536449733
27718	0.39036546157007757
27719	0.39048630632558395
27720	0.39060714603647295
27721	0.39072796728129294
27722	0.39084875667748864
27723	0.39096950092862737
27724	0.3910901871443422
27725	0.39121080220554844
27726	0.39133133344796495
27727	0.39145176807294024
27728	0.3915720936037711
27729	0.3916922977055145
27730	0.39181236800338237
27731	0.39193229254176454
27732	0.39205205928231035
27733	0.3921716565171083
27734	0.39229107245907635
27735	0.3924102956538824
27736	0.3925293147535439
27737	0.39264811856284854
27738	0.3927666959955628
27739	0.39288503621206106
27740	0.3930031284382802
27741	0.3931209621496487
27742	0.3932385268435194
27743	0.39335581231443595
27744	0.39347280842686255
27745	0.39358950534522635
27746	0.39370589321393185
27747	0.393821962433199
27748	0.39393770352284113
27749	0.3940531073060874
27750	0.39416816463607424
27751	0.39428286648782834
27752	0.39439720418801716
27753	0.39451116909571
27754	0.3946247528314964
27755	0.3947379470035448
27756	0.3948507436664741
27757	0.3949631348178389
27758	0.3950751127195659
27759	0.39518666980670053
27760	0.395297798688175
27761	0.39540849214718576
27762	0.3955187430953902
27763	0.39562854471179804
27764	0.3957378902585477
27765	0.395846773173439
27766	0.39595518725523987
27767	0.39606312610971184
27768	0.39617058393417737
27769	0.3962775548265669
27770	0.39638403315316323
27771	0.39649001345799717
27772	0.39659549036917596
27773	0.3967004589698376
27774	0.39680491410413943
27775	0.39690885116305347
27776	0.39701226552979046
27777	0.39711515276477966
27778	0.39721750865137345
27779	0.39731932919608787
27780	0.3974206104893101
27781	0.39752134884410095
27782	0.39762154070342365
27783	0.39772118277834734
27784	0.39782027190915087
27785	0.39791880497223636
27786	0.39801677929667234
27787	0.3981141921540198
27788	0.39821104112843025
27789	0.3983073238850011
27790	0.39840303826095785
27791	0.39849818240511575
27792	0.39859275445243203
27793	0.3986867527547046
27794	0.39878017601962895
27795	0.39887302279986064
27796	0.3989652920947304
27797	0.3990569829790983
27798	0.399148094648524
27799	0.3992386264643057
27800	0.3993285780934366
27801	0.39941794922699086
27802	0.399506739627613
27803	0.3995949495450546
27804	0.39968257901946325
27805	0.39976962862286275
27806	0.39985609866840977
27807	0.39994198995338515
27808	0.40002730343202514
27809	0.40011203993532685
27810	0.40019620072855566
27811	0.4002797870443111
27812	0.4003628004536987
27813	0.4004452424924387
27814	0.40052711493915577
27815	0.40060841972097766
27816	0.4006891589584432
27817	0.4007693347774389
27818	0.4008489495882557
27819	0.4009280058501741
27820	0.4010065061635595
27821	0.40108445340829374
27822	0.40116185041551444
27823	0.40123870019913416
27824	0.4013150060481892
27825	0.40139077119753297
27826	0.4014659991538616
27827	0.4015406934129586
27828	0.40161485783226997
27829	0.4016884960681655
27830	0.4017616121351307
27831	0.40183421016959486
27832	0.4019062942890291
27833	0.4019778688691825
27834	0.4020489383561605
27835	0.40211950721731177
27836	0.40218958017310913
27837	0.40225916196130646
27838	0.40232825752231915
27839	0.4023968717625175
27840	0.40246500988062617
27841	0.4025326769436393
27842	0.4025998783534223
27843	0.4026666194224546
27844	0.40273290570040865
27845	0.4027987427839189
27846	0.402864136220697
27847	0.4029290919760165
27848	0.40299361568057424
27849	0.4030577134722217
27850	0.4031213912900893
27851	0.40318465515319035
27852	0.4032475113465206
27853	0.40330996613704845
27854	0.4033720257703053
27855	0.40343369670460744
27856	0.40349498532457095
27857	0.4035558982225299
27858	0.4036164419596346
27859	0.40367662329941273
27860	0.40373644882840304
27861	0.4037959253775081
27862	0.4038550597367542
27863	0.40391385879348374
27864	0.403972329483935
27865	0.40403047869559355
27866	0.40408831364108766
27867	0.40414584115007723
27868	0.4042030683720192
27869	0.4042600024918073
27870	0.4043166506791294
27871	0.40437301994543084
27872	0.4044291177526404
27873	0.40448495116333005
27874	0.40454052744974395
27875	0.4045958539499555
27876	0.40465093792441104
27877	0.4047057866931485
27878	0.40476040754006226
27879	0.40481480780388895
27880	0.4048689947807703
27881	0.40492297591082305
27882	0.4049767584444607
27883	0.40503034967635454
27884	0.40508375698843707
27885	0.4051369877066297
27886	0.4051900490035392
27887	0.4052429483195058
27888	0.40529569279440153
27889	0.40534828978345383
27890	0.40540074642980145
27891	0.40545306999154523
27892	0.40550526755649763
27893	0.40555734632148444
27894	0.405609313307645
27895	0.40566117568648075
27896	0.4057129403533589
27897	0.4057646144432366
27898	0.4058162048086445
27899	0.4058677182530446
27900	0.4059191617167504
27901	0.405970541943137
27902	0.4060218656182961
27903	0.4060731394619808
27904	0.4061243699886617
27905	0.4061755637885474
27906	0.40622672728775844
27907	0.40627786684092126
27908	0.4063289888222168
27909	0.40638009943365205
27910	0.406431204844208
27911	0.4064823110925166
27912	0.4065334241309621
27913	0.4065845499657746
27914	0.4066356943215768
27915	0.40668686287681305
27916	0.4067380613546351
27917	0.40678929518944335
27918	0.40684056976047905
27919	0.4068918904366376
27920	0.40694326238452716
27921	0.40699469070774197
27922	0.40704618030203416
27923	0.4070977361373469
27924	0.4071493629230134
27925	0.40720106524800426
27926	0.4072528476250123
27927	0.4073047143462163
27928	0.40735666981275054
27929	0.40740871801015716
27930	0.40746086298070416
27931	0.4075131085358838
27932	0.40756545834913394
27933	0.4076179160484094
27934	0.40767048497649316
27935	0.4077231684735351
27936	0.40777596963682283
27937	0.40782889141447864
27938	0.40788193674500256
27939	0.4079351081753923
27940	0.4079884082859849
27941	0.40804183940429606
27942	0.4080954036970197
27943	0.4081491032156
27944	0.4082029399421483
27945	0.4082569154071257
27946	0.40831103125724294
27947	0.4083652888265447
27948	0.4084196892291157
27949	0.40847423364231417
27950	0.4085289227824392
27951	0.40858375728320395
27952	0.40863873783647914
27953	0.4086938644300936
27954	0.40874913743961927
27955	0.4088045566284162
27956	0.4088601219068713
27957	0.4089158327124689
27958	0.408971688436826
27959	0.40902768828113484
27960	0.40908383130289083
27961	0.40914011617627055
27962	0.40919654157135427
27963	0.40925310586833247
27964	0.4093098073455571
27965	0.40936664389381816
27966	0.4094236134430164
27967	0.4094807135808618
27968	0.40953794169445684
27969	0.4095952949692415
27970	0.4096527704839238
27971	0.40971036506653846
27972	0.40976807524570624
27973	0.4098258973937129
27974	0.40988382777283744
27975	0.40994186243979697
27976	0.40999999705461726
27977	0.41005822721398993
27978	0.4101165483550111
27979	0.41017495556492656
27980	0.4102334438187986
27981	0.41029200788368075
27982	0.4103506422718076
27983	0.41040934133480744
27984	0.41046809916900956
27985	0.4105269097103514
27986	0.4105857666875975
27987	0.4106446636217019
27988	0.4107035936833618
27989	0.41076255002685974
27990	0.4108215256487256
27991	0.410880513003948
27992	0.4109395047247468
27993	0.41099849299934904
27994	0.4110574699547847
27995	0.4111164273714203
27996	0.41117535692192897
27997	0.411234250029257
27998	0.4112930980111234
27999	0.4113518918411851
28000	0.41141062248577975
28001	0.41146928042563163
28002	0.41152785623231736
28003	0.4115863400898195
28004	0.41164472208402547
28005	0.41170299225142537
28006	0.411761140005784
28007	0.4118191550026284
28008	0.41187702646889585
28009	0.41193474354105086
28010	0.4119922952183711
28011	0.4120496701732477
28012	0.4121068568963527
28013	0.4121638439390636
28014	0.41222061938733406
28015	0.41227717129562796
28016	0.4123334875451618
28017	0.4123895557980331
28018	0.4124453636433738
28019	0.412500898359958
28020	0.41255614715808925
28021	0.41261109703858734
28022	0.4126657349391877
28023	0.4127200474483284
28024	0.4127740212412858
28025	0.4128276426012823
28026	0.41288089795158966
28027	0.41293377328124153
28028	0.41298625458081206
28029	0.4130383277006705
28030	0.41308997825826715
28031	0.41314119188157933
28032	0.41319195397143055
28033	0.4132422498496332
28034	0.413292064665136
28035	0.41334138344618154
28036	0.4133901911996126
28037	0.41343847267345846
28038	0.41348621264973323
28039	0.41353339565813496
28040	0.41358000626996744
28041	0.41362602881134775
28042	0.4136714476084445
28043	0.41371624689513875
28044	0.41376041071964764
28045	0.4138039231896903
28046	0.4138467682837719
28047	0.41388892975837765
28048	0.41393039158586625
28049	0.4139711373801509
28050	0.41401115083435164
28051	0.41405041553203054
28052	0.4140889150963459
28053	0.4141266329528144
28054	0.41416355257446646
28055	0.41419965739024234
28056	0.4142349306920101
28057	0.41426935588063796
28058	0.4143029161808658
28059	0.4143355949345757
28060	0.41436737536483237
28061	0.41439824077275295
28062	0.4144281742041363
28063	0.41445715898503854
28064	0.4144851782437668
28065	0.41451221520452264
28066	0.41453825309602965
28067	0.4145632752037422
28068	0.41458726458581746
28069	0.4146102045588398
28070	0.41463207841459887
28071	0.41465286947197555
28072	0.41467256093677185
28073	0.4146911362930004
28074	0.41470857882462414
28075	0.4147248721029889
28076	0.4147399995569957
28077	0.4147539448159391
28078	0.41476669137599737
28079	0.41477822303950856
28080	0.4147885234371691
28081	0.41479757641863596
28082	0.4148053660093009
28083	0.41481187602825426
28084	0.41481709067276074
28085	0.41482099404004014
28086	0.41482357042174534
28087	0.41482480416324
28088	0.4148246797657085
28089	0.4148231818418536
28090	0.4148202950239446
28091	0.4148160041618586
28092	0.4148102941830929
28093	0.414803150241211
28094	0.41479455752829486
28095	0.4147845012785148
28096	0.4147729671118455
28097	0.41475994069914773
28098	0.41474540767100015
28099	0.41472935415301854
28100	0.4147117661904257
28101	0.41469263004261914
28102	0.4146719321872434
28103	0.414649659276169
28104	0.4146257980914341
28105	0.41460033554951503
28106	0.41457325889838975
28107	0.4145445554804264
28108	0.41451421283307766
28109	0.41448221878925834
28110	0.41444856123975926
28111	0.41441322833081634
28112	0.4143762085153938
28113	0.41433749031676703
28114	0.41429706252413906
28115	0.41425491429383227
28116	0.41421103476599236
28117	0.4141654135032822
28118	0.41411804015614045
28119	0.41406890470743335
28120	0.41401799733146805
28121	0.41396530858947483
28122	0.4139108289523363
28123	0.41385454947660993
28124	0.4137964613750452
28125	0.4137365560195742
28126	0.4136748251366433
28127	0.4136112606178861
28128	0.4135458548116527
28129	0.4134786001402673
28130	0.4134094892958586
28131	0.41333851548327544
28132	0.4132656718450751
28133	0.41319095204165357
28134	0.41311434996445323
28135	0.41303585964281303
28136	0.41295547558193935
28137	0.4128731925253343
28138	0.412789005408165
28139	0.4127029095998353
28140	0.41261490052145555
28141	0.41252497427231144
28142	0.4124331268619457
28143	0.4123393548860032
28144	0.41224365494967563
28145	0.41214602424634933
28146	0.41204646012634116
28147	0.41194496029041217
28148	0.41184152259892
28149	0.4117361454087538
28150	0.411628827381706
28151	0.4115195671990152
28152	0.4114083642797955
28153	0.4112952179198757
28154	0.4111801281069168
28155	0.4110630948972421
28156	0.4109441187526087
28157	0.4108232003485661
28158	0.41070034076552936
28159	0.41057554144194774
28160	0.41044880393424127
28161	0.41032013020473346
28162	0.41018952261990765
28163	0.4100569838082272
28164	0.40992251661092677
28165	0.4097861242729373
28166	0.409647810251642
28167	0.4095075785021233
28168	0.409365432999039
28169	0.4092213783565623
28170	0.40907541915909795
28171	0.40892756053259216
28172	0.4087778078100379
28173	0.4086261667201198
28174	0.4084726430527878
28175	0.4083172431816573
28176	0.40815997363393175
28177	0.4080008412315441
28178	0.40783985304192244
28179	0.4076770166136808
28180	0.40751233954716864
28181	0.4073458298724516
28182	0.40717749595199154
28183	0.40700734619405887
28184	0.4068353896669345
28185	0.4066616352431213
28186	0.4064860925446602
28187	0.40630877108800445
28188	0.40612968084962137
28189	0.40594883216824273
28190	0.40576623536398926
28191	0.4055819012085544
28192	0.40539584073234786
28193	0.40520806526951486
28194	0.4050185861709256
28195	0.40482741532054023
28196	0.4046345646601039
28197	0.4044400464217898
28198	0.4042438731243753
28199	0.40404605752301465
28200	0.4038466125112184
28201	0.40364555135258084
28202	0.40344288734804806
28203	0.40323863411373273
28204	0.4030328056245053
28205	0.4028254159276981
28206	0.4026164791864915
28207	0.4024060100511716
28208	0.4021940229982323
28209	0.401980533030074
28210	0.4017655552007145
28211	0.40154910475359146
28212	0.4013311970696438
28213	0.40111184789666804
28214	0.40089107292442244
28215	0.40066888820052166
28216	0.40044530975268383
28217	0.4002203540032995
28218	0.3999940373922333
28219	0.3997663763723103
28220	0.39953738791683063
28221	0.39930708881581034
28222	0.3990754960448159
28223	0.39884262680531185
28224	0.3986084984277305
28225	0.39837312841199574
28226	0.39813653414508027
28227	0.3978987333595263
28228	0.3976597437577738
28229	0.39741958333106653
28230	0.39717826993787714
28231	0.3969358216228829
28232	0.3966922566579662
28233	0.3964475931212616
28234	0.39620184940044445
28235	0.39595504386361463
28236	0.39570719499339924
28237	0.3954583211969498
28238	0.39520844116968884
28239	0.3949575735212926
28240	0.39470573677115395
28241	0.3944529498487376
28242	0.39419923135282825
28243	0.39394460005233023
28244	0.3936890748806375
28245	0.3934326746087983
28246	0.3931754180251421
28247	0.39291732402055296
28248	0.3926584115380687
28249	0.39239869933912797
28250	0.39213820631817814
28251	0.39187695131514344
28252	0.3916149531559584
28253	0.39135223078414977
28254	0.39108880280033964
28255	0.3908246880948677
28256	0.3905599054328768
28257	0.39029447340451356
28258	0.3900284106467272
28259	0.3897617358389007
28260	0.38949446751589806
28261	0.38922662415426335
28262	0.38895822416794806
28263	0.38868928594787544
28264	0.3884198276773306
28265	0.38814986764308873
28266	0.38787942405053466
28267	0.3876085147928548
28268	0.3873371578985675
28269	0.3870653712106776
28270	0.38679317247289013
28271	0.3865205793249821
28272	0.38624760934396213
28273	0.385974279949232
28274	0.3857006083990341
28275	0.3854266120107391
28276	0.38515230770767733
28277	0.3848777125091441
28278	0.3846028432568463
28279	0.38432771647733294
28280	0.38405234886996287
28281	0.38377675681183004
28282	0.38350095639787035
28283	0.38322496384050725
28284	0.3829487949743604
28285	0.3826724656542093
28286	0.3823959915291008
28287	0.3821193879498329
28288	0.38184267027730634
28289	0.38156585356805184
28290	0.3812889527935115
28291	0.3810119826594007
28292	0.3807349578243548
28293	0.3804578926318009
28294	0.3801808013278952
28295	0.37990369788204575
28296	0.3796265962062373
28297	0.3793495098424711
28298	0.37907245231332887
28299	0.37879543681182526
28300	0.37851847641879616
28301	0.3782415840128504
28302	0.377964772136305
28303	0.37768805330148925
28304	0.3774114397243541
28305	0.37713494336740816
28306	0.37685857611321105
28307	0.3765823494994754
28308	0.3763062748933709
28309	0.37603036348940916
28310	0.3757546261337874
28311	0.3754790737165191
28312	0.37520371664527785
28313	0.37492856519431833
28314	0.37465362941625285
28315	0.37437891922838235
28316	0.3741044441499024
28317	0.3738302136503615
28318	0.37355623684384265
28319	0.3732825226630207
28320	0.3730090799015407
28321	0.37273591695354774
28322	0.372463042073985
28323	0.3721904634214363
28324	0.371918188711453
28325	0.3716462255632687
28326	0.3713745812834551
28327	0.37110326299618235
28328	0.3708322777291959
28329	0.370561632069466
28330	0.37029133250877744
28331	0.3700213852282998
28332	0.36975179627246385
28333	0.3694825713766592
28334	0.3692137161838512
28335	0.36894523594383705
28336	0.3686771359445319
28337	0.368409420911701
28338	0.3681420956540033
28339	0.3678751645920955
28340	0.36760863193232324
28341	0.36734250179544825
28342	0.3670767779624183
28343	0.36681146408918
28344	0.36654656362331545
28345	0.36628207967694487
28346	0.3660180152431725
28347	0.3657543731970361
28348	0.3654911561269881
28349	0.3652283664227283
28350	0.3649660062345049
28351	0.3647040776027164
28352	0.36444258233323157
28353	0.3641815220415598
28354	0.363920898198042
28355	0.36366071200306294
28356	0.3634009645169183
28357	0.36314165670459675
28358	0.3628827891841232
28359	0.36262436256870534
28360	0.36236637713046393
28361	0.36210883314129355
28362	0.3618517306231302
28363	0.36159506939256786
28364	0.3613388491902297
28365	0.36108306951623764
28366	0.36082772988451495
28367	0.36057282936487617
28368	0.3603183672151814
28369	0.3600643422139957
28370	0.35981075333441204
28371	0.3595575992446618
28372	0.35930487839491804
28373	0.35905258918902483
28374	0.3588007299872713
28375	0.358549298859709
28376	0.35829829396487867
28377	0.35804771309462646
28378	0.357797554095592
28379	0.35754781474662256
28380	0.35729849259659685
28381	0.3570495850927164
28382	0.35680108966800783
28383	0.3565530036195131
28384	0.35630532423764655
28385	0.3560580484769208
28386	0.3558111735419982
28387	0.355564696309574
28388	0.3553186136647584
28389	0.35507292250463585
28390	0.35482761949392533
28391	0.3545827013996368
28392	0.3543381647648233
28393	0.3540940062423489
28394	0.3538502222691049
28395	0.3536068093995615
28396	0.3533637640629023
28397	0.35312108268959336
28398	0.3528787615109539
28399	0.3526367969324996
28400	0.3523951852091679
28401	0.3521539226955105
28402	0.3519130056445895
28403	0.35167243021228584
